page,tier,label,amounts
433,7,"Construction of Road and Drainage at Atis St . (Chainage 0 + 000 - Chainage 0 + 144 ), Dalanghita St . (Chainage 0 + 000 - Chainage 156.50 ), Dayap St . (Chainage 0 + 000 - Chainage 0 + 179 ), Durian St . (Chainage 0 + 000 - Chainage 0 + 212) at Barangay Sta. Monica, Ouezon Citv",99576000
433,7,"Construction of Road and Drainage at Barangay Greater Lagro (Chainage 0 + 000 - Chainage 0 + 238 ), Quezon City",61880000
433,7,"Construction of Road and Drainage at Consul Street (Chainage 0 + 000 to Chainage 0 + 565) at Barangay Fairview, Quezon City",81925000
433,7,"Construction of Road and Drainage at Lanzones St . (Chainage 0 + 000 - Chainage 0 + 314.50 ), Macopa St . (Chainage 0 + 000 - Chainage 0 + 121 ), Mabolo St . (Chainage 0 + 000 - Chainage 0 + 108) and Langka St . (Chainage 0 + 000 - Chainage 0 + 118) at Barangay Sta. Monica, Ouezon City",95256000
433,7,"Construction of Road and Drainage at Orange St . (Chainage 0 + 000 - Chainage 0 + 104 ), Manga St . (Chainage 0 + 000 - Chainage 0 + 330 ), Rambutan St . (Chainage 0 + 000 - Chainage 0 + 036 ), Kamatsile St . (Chainage 0 + 074 - Chainage 0 + 149) at Barangay Sta. Monica, Quezon City",79025000
433,7,"Construction of Road and Drainage at Pallmall St . (Chainage 0 + 000 - Chainage 0 + 442) and Newport St . (Chainage 0 + 000 - Chainage 0 + 136) at Barangay Fairview, Quezon City",83232000
433,7,"Construction of Road and Drainage at Sampaguita St . (Chainage 0 + 000 - Chainage 0 + 274) and Dahlia St . (Chainage 0 + 000 - Chainage 0 + 110 ), at Barangay Sta. Monica, Quezon City",55680000
433,7,"Construction of Road and Drainage Papaya St . (Chainage 0 + 000 - Chainage 0 + 114 ), Magnolia St . (Chainage 0 + 000 - Chainage 0 + 155 ), Rosal St . (Chainage 0 + 000 - Chainage 0 + 098) at Barangay Sta. Monica, Quezon City",52848000
433,7,"Construction of Road and Drainage System at Bel Air, Chainage 000 - 274, Biscayne Street Chainage 000 - 249 and Colt Street Chainage 000 - 301 in Barangay Fairview, Quezon City",57750000
433,7,"Construction of Road and Drainage System at Daisy Street, Chainage 000 - Chainage 221, Daffodils Street Chainage 000 - Chainage 255, Carnation Street Chainage 000 - Chainage 254 and Aster Street Chainage 000 - Chainage 349 in Barangay Fairview, Quezon City",65000000
433,7,"Construction of Road and Drainages along Assumption Ville (C0 + 000 to C0 + 661) Barangay Lingunan, Valenzuela City",55000000
433,7,"Construction of Road at MWSS Compound, Barangay Matandang Balara, Quezon City",100000000
433,7,"Construction of Roads and Drainage along Interconnecting Streets of Miramonte (C 0 + 000 - C 1 + 380 ), Barangay 180, Caloocan City",85000000
433,7,"Improvement of Road and Drainage System along Taft Ave . (From UN Ave. to Ayala Blvd .), Manila City",575000000
433,7,Improvement of Road including Drainage Structure along Paz Mendoza Guazon St. Manila City,100000000
434,7,"Improvement of Road, Sidewalk and Driveway along Sen. Gil Puyat Avenue (From EDSA towards Osme ñ a Highway ), District 1, Makati City, Metro Manila",60000000
434,7,Rehabilitation of Drainage along JA Santos Ave . (Lorenzo St. to Bambang St . - South Bound),200000000
434,7,"Rehabilitation Of Road And Drainage At Samonte, Barangay Holy Spirit, Quezon City",79870000
434,7,"Rehabilitation of Road and Drainage System at Don Manuel St . (Don Jose to Banawe St .), Barangay Sto. Domingo, Quezon City",173530000
434,7,"Rehabilitation of Road Drainage, Holy Spirit Dr ., Barangay Holy Spirit, Quezon City",65000000
434,7,"Rehabilitation of Road, Senatorial St ., Barangay Batasan Hills, Quezon City, Metro Manila",80000000
434,7,"Rehabilitation of Roads within Zone 41 to 57 (P. Campa St ., Fajardo Ext ., Sobriedad St ., Dimasalang St ., Fajardo St ., Maceda St ., Dapitan St ., Ma. Clara St ., Conception St ., Asturias St. and Navarra St .) Manila City",115000000
434,7,"Upgrading of Road & Drainage along A. Francisco St. from Tejeron St. to Peralta Creek, Manila City",135000000
434,6,Region I,1634500000
434,7,"Construction of Access Road leading to Sitio of Pines, Tubaday, Santol, La Union",75000000
434,7,"Construction of Bailey Bridge Connecting Barangay Killo, Sison to Barangay Rosario, Pozorrubio, Pangasinan",16000000
434,7,"Construction of Bridge at Barangay Poponto - Primicias, Bautista, Pangasinan",21500000
434,7,"Construction of Bridge connecting Barangay Pangapisan North and Barangay Capandanan, Lingayen, Pangasinan",300000000
434,7,"Construction of Bridge connecting Lacuben-Gabut Sur, Badoc, Ilocos Norte",237000000
434,7,"Construction of By-pass and Diversion Road-Laoac-Manaoag-San Jacinto-Mangaldan Road (Laoac Section ), Pangasinan",200000000
434,7,"Construction of Daquioag-Tabucbuc Bridge, Marcos, Ilocos Norte",200000000
434,7,"Construction of Datag-Dampig Bridge, Barangay San Isidro, Dumalneg, Ilocos Norte",100000000
434,7,"Construction of New Bridge - Barangay San Juan, Agno, Pangasinan (16.100800, 119.838638)",100000000
434,7,"Construction of Road at Barangay Binmeckeg, Sison, Pangasinan",10000000
434,7,"Construction of Road at Barangay Canarvacanan, Binalonan, Pangasinan",15000000
434,7,"Construction of Road at Barangay San Vicente, Alcala, Pangasinan",9000000
434,7,"Construction of Road at Barangay Sta. Maria Norte, Binalonan, Pangasinan",10000000
434,7,"Construction of Road at Barangay Talogtog - Barangay Banuar, Laoac, Pangasinan",20000000
434,7,"Construction of Road at Barangay Vacante, Binalonan, Pangasinan",10000000
434,7,"Construction of Road, Barangay Bantay Insik - Bulaoen East (via Caniogan ), Sison, Pangasinan",10000000
434,7,"Construction of Road, Barangay Barangobong, Villasis, Pangasinan",10000000
434,7,"Construction of Road, Barangay Barraca, Villasis, Pangasinan",10000000
435,7,"Construction of Road, Barangay Poblacion - Amagbagan, Sison, Pangasinan",10000000
435,7,"Construction of Road, Barangay Poblacion, Binalonan, Pangasinan",20000000
435,7,"Construction of Road, San Nicolas - Tombod Irrigation Road, Barangay San Nicolas and Barangay Tombod, Villasis, Pangasinan",10000000
435,7,"Improvement of Rissing to Paratong No.4 Road leading to Paratong District Beach, Bangar, La Union",75000000
435,7,"Rehabilitation of Road, Barangay Camanggaan- Barangay Malilion- Barangay Siblot- Barangay San Jose, Barangay Casaratan- Barangay Poblacion Barangay Sta Maria- Barangay Cacabugaoan, San Nicolas, Pangasinan",55000000
435,7,"Rehabilitation of Road, Barangay Lawak, Barangay Saleng, Barangay Sto. Domingo, Barangay Evangelista- Barangay Toketec, Barangay Trenchera- Poblacion A, Barangay Poblacion C- Barangay Amistad, Tayug, Pangasinan",53000000
435,7,"Rehabilitation of Road, Barangay Poblacion, Barangay Pugaro, Barangay San Aurelio 1st, Barangay Aurelio 2nd, Barangay Aurelio 3rd, Barangay Angayan Norte, Barangay Kita Kita, Barangay Angayan Sur, Barangay Rajal, Barangay San Miguel, Balungao, Pangasinan",58000000
435,6,Cordillera Administrative Region,2182932000
435,7,"Construction (Replacement) of Kayapa Bridge, Sta. 1 + 220 - Sta. 1 + 260, Hingyon, Ifugao",75000000
435,7,"Construction of Abagong Bridge along Mongol - Nalbu - Alimit - Nattum - Dulao Road, Nattum, Mayoyao, Ifugao",150000000
435,7,"Construction of Apao, Tineg - Lan-ag Road, Sta. 0 + 000 - Sta. 5 + 000, Lacub, Abra",144039000
435,7,"Construction of Bacag - Lan-ag Road, Sta. 0 + 000 - Sta. 5 + 000, Lacub Abra",142837000
435,7,"Construction of Bucay-Pe ñ arrubia Road, Bucay and Pe ñ arrubia, Abra",150000000
435,7,"Construction of Dao Balbalan - Bullaguian Road, Sta. 1 + 650 - Sta. 4 + 650, Balbalan, Kalinga",150000000
435,7,"Construction of Kiangan-Asipulo-Ambaguio-Bayombong Road, Sta. 32 + 514 - Sta. 32 + 899, Barangay Camandag, Asipulo, Ifugao",150000000
435,7,"Construction of La Paz-Danglas-Dolores Road, La Paz, Danglas, and Dolores Abra",100000000
435,7,"Construction of Lubuagan-Batongbuhay- Abra Rd, Sta. 1 + 510 - Sta. 3 + 110",80000000
435,7,"Construction of Manuel S. Agyao Boulevard-Ileb junc .- Dilag-San Julian-Balong-Tuao Circumferential Road, Tabuk City, Kalinga",150000000
435,7,"Construction of Mudeng-Liguis Road, Barangay Mudeng, La Paz, Abra",100000000
435,7,"Construction of O-ong-Dalligan Road, Sta. 2 + 250 - Sta. 5 + 250, Kiangan, Ifugao",100000000
435,7,"Construction of Panubtuban-Jolowon Road, Sta. 16 + 000 - Sta. 19 + 000, Lamut, Ifugao",100000000
435,7,"Construction of Poblacion, Pidigan Road, Barangay Poblacion, Pidigan, Abra",100000000
435,7,"Construction of Tamac, Villaviciosa - Dalit, Pilar Road, Sta. 0 + 000 - Sta. 4 + 000, Villaviciosa and Pilar, Abra",142256000
435,7,"Improvement of Calabigan-Cagandungan Road, Barangay Calabigan and Cagandungan, Luna, Apayao",123000000
435,7,"Improvement of Poblacion - Langnao (Calanasan ) - Baliwanan (Kabugao) Road, Barangay Ferdinand-Langnao-Kabugao, Apayao",150000000
435,7,"Rehabilitation of Pilar South Road, Sta. 0 + 000-Sta. 1 + 100, Pilar, Abra",75800000
436,6,Region II,2393580000
436,7,"Concreting of Road going to Sanitary Landfill, San Agustin, Isabela",57000000
436,7,"Construction of Ambalatungan Bridge and Approach, Barangay Ambalatungan, Santiago City",130000000
436,7,"Construction of Belado Avenue, Centro 1 - Centro 6, Claveria, Cagayan",105000000
436,7,"Construction of Bridge, Barangay Dicamay - Barangay Tappa , (Sta.0 + 000.00 - Sta. 0 + 121.00 ), San Mariano, Isabela",60000000
436,7,"Construction of Bridge, Barangay Imbiao, Roxas, Isabela",110000000
436,7,"Construction of Buenavista Bridge and Approach, Barangay Buenavista, Santiago City, Isabela",209000000
436,7,"Construction of Cabulay Bridge and Approach, Barangay Cabulay, Santiago City, Isabela",105000000
436,7,"Construction of Caliddigan Bridge, Quezon, Isabela",65000000
436,7,"Construction of Canadam-Reina Mercedes Bridge (Blos River ), Maconacon, Isabela",100000000
436,7,"Construction of Dingading-Rizal Road, Sta. 0 + 000 - Sta. 4 + 000, Barangay Dingading, San Guillermo, Isabela",60000000
436,7,"Construction of Ineangan-Gabut Permanent Bridge (Sta. 0 + 000 - Sta. 0 + 076 ), Barangay Ineangan, Dupax del Norte, Nueva Vizcaya",80000000
436,7,"Construction of Kastila Road Gomez, Sta. 0 + 000 - Sta. 0 + 930, Sta. 0 + 000 - Sta. 3 + 070, Rizal East, Do ñ a Paulina, Rizal West, San Isidro, Isabela",60000000
436,7,"Construction of Mungia-Parai Bridge, Barangay Parai, Dupax del Norte, Nueva Vizcaya",90000000
436,7,"Construction of Naggasican Bridge and Approach, Barangay Naggasican, Santiago City, Isabela",170000000
436,7,"Construction of Nansiakan Br ., Barangay Labang, Ambaguio, Nueva Vizcaya",100000000
436,7,"Construction of Road (Core Urban Center ), Barangay San Luis, Cauayan City, Isabela",150000000
436,7,"Construction of Road, Barangay District 2, San Manuel, Isabela",59680000
436,7,"Construction of Road, Barangay Mabini, Gamu, Isabela",75000000
436,7,"Construction of Road, Claveria (Cagayan ) - Union - Bacsay Cataraoan Sur Nagsabaran - Sta. Filomena (Apayao) Road, Claveria, Cagayan",105000000
436,7,"Construction of Sinsayon Bridge and Approaches, Santiago City, Isabela",52900000
436,7,"Construction of Sitio Villa Miranda Bridge, Barangay Dibuluan , (Sta. 0 + 000.00 to Sta. 0 + 101.00) San Mariano, Isabela",60000000
436,7,"Construction of Sta. Rosa-Baguian Bridge, Barangay Sta. Rosa to Barangay Banguian, Abulug, Cagayan",60000000
436,7,"Rehabilitation of Concrete Road, Barangay Callao, Alicia, Isabela to Barangay San Sebastian, Ramon, Isabela",200000000
436,7,"Rehabilitation of Concrete Road, Barangay Minanga-Barangay Magsaysay (Ferry ), Naguilian, Isabela",60000000
436,7,"Rehabilitation / Concreting of Road from Barangay Arcon to Barangay Namnama, Tumauini, Isabela",70000000
436,6,Region III,11648040000
436,7,"Balanti Br ., Sta. 0 + 000.00 - Sta. 0 + 048.80, Balanti, Tarlac City, Tarlac",72000000
437,7,"Construction (Completion) of Laog Bridge, Barangay Laog, Angat, Bulacan (121.031563, 14.924604)",70000000
437,7,"Construction of Access Road going to Anao TPLEX (Section 4 ), Tarlac",75000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Candelaria, Yamot- Lauis, Candelaria, Zambales, Sta. 2 + 400.00 - Sta. 3 + 600.00",100000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Candelaria, Yamot- Lauis, Candelaria, Zambales, Sta. 3 + 600.00 - Sta. 4 + 800.00",100000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Candelaria, Yamot- Lauis, Candelaria, Zambales, Sta.1 + 200.00 - Sta. 2 + 400.00",100000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Sta. Cruz, Lucapon South - Tubo-tubo South, Sta. 10 + 400 - Sta. 12 + 000, Sta. Cruz, Zambales",150000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Sta. Cruz, Lucapon South - Tubo-tubo South, Sta. 9 + 400 - Sta. 14 + 400.00, Sta. Cruz, Zambales",150000000
437,7,"Construction of Access Road / Diversion Road, Daang Kalikasan to Sta. Cruz, Lucapon South, Sta. Cruz, Zambales, Sta.0 + 000.00 - Sta. 3 + 120.00",100000000
437,7,"Construction of Alternate bridge Calvario - Poblacion Meycauayan Bulacan (120.957754, 14.737204)",150000000
437,7,"Construction of Baler Bypass Road, Baler, Aurora, 0 + 000 - 13 + 250",159000000
437,7,"Construction of Biay Road, Biay, Sta Cruz, Zambales Sta. 0 + 000.00-Sta 0 + 640.00",58000000
437,7,"Construction of Bridge at Barangay Florida Blanca, Llanera, Nueva Ecija",230000000
437,7,"Construction of Bridge, Barangay Kaliwanagan to Barangay Tayabo, San Jose City, Nueva Ecija",180000000
437,7,"Construction of By- Pass Road, Barangay Bangantalinga, Iba, Zambales Sta.9 + 159.00- Sta.9 + 999.00",100000000
